"Venue","Year","DOI","PP","Fig","Type","Notes","Legend","LegendBorder","LegendInside","RotatedXLabels","NonZeroBased","WasteSpace","HeavyGrid","HeavyBackground","SimilarColors","PatternFill","Raster","GridDistinctRanges","Overplotting","DoubleScale","Unlabeled","Deformed","3D","MissingAxesRef","Mislabeled","TooMuchPrecision","Shadow","Cropped","InterruptedScale","SilentLog","AxisRange","TooManyCats","WrappedXLabs","OverlappedLabels","ColorsUncoded"
"EMSE",2022,"10.1007/s10664-022-10157-y",47,"30","Bar Grouped",NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10157-y",47,"31","Bar Grouped",NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10157-y",47,"32","Bar Grouped",NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10157-y",48,"33","Bar Grouped",NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10157-y",48,"34","Beeswarm",NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10157-y",48,"35","Beeswarm",NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10158-x",5,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10158-x",16,"2","Boxplot",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10158-x",19,"3","Venn",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10159-w",3,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10159-w",5,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10159-w",9,"3","Graph",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10159-w",9,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10159-w",13,"5","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10159-w",14,"6","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10159-w",18,"7","Graph",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10159-w",20,"8","Line",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10159-w",20,"9","Bar","grid sovrapposta alle barre",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10159-w",23,"10","Line",NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10160-3",5,"1","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10160-3",6,"2","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10160-3",8,"3","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10160-3",9,"4","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10160-3",10,"5","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10160-3",13,"6","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10160-3",19,"7","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10160-3",25,"8","Boxplot",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10161-2",5,"1","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10161-2",8,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10161-2",9,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10161-2",20,"4","Bar Stacked",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10161-2",21,"5","Bar Grouped",NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10161-2",25,"6","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10161-2",35,"7","Bar Grouped",NA,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10162-1",5,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10162-1",12,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10162-1",13,"3","Area",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,1
"EMSE",2022,"10.1007/s10664-022-10162-1",15,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10162-1",16,"5","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10162-1",17,"6","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10162-1",21,"7","Line",NA,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10162-1",25,"8","Boxplot",NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10162-1",26,"9","Boxplot",NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10162-1",28,"10","Boxplot",NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10162-1",32,"11","Line",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"EMSE",2022,"10.1007/s10664-022-10162-1",34,"12","Line",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10163-0",7,"1","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10163-0",9,"2","Screenshot",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10163-0",13,"3","Bar Stacked Divergent",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",11,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",16,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",17,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",22,"4","Bar Grouped",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",22,"5","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",23,"6","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",23,"7","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",24,"8","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",26,"9","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",26,"10","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",29,"11","Heatmap",NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",29,"12","Heatmap",NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",34,"13","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",34,"14","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",35,"15","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",35,"16","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",36,"17","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",36,"18","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",37,"19","Heatmap",NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",37,"20","Heatmap",NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",38,"21","Heatmap",NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",38,"22","Heatmap",NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",45,"23","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",46,"24","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",46,"25","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",47,"26","Boxplot",NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",47,"27","Heatmap",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",49,"28","Heatmap",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",50,"29","Heatmap",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",50,"30","Heatmap",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",51,"31","Heatmap",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",51,"32","Heatmap",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10164-z",52,"33","Heatmap",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10165-y",5,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10165-y",5,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10165-y",9,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10165-y",14,"3","Screenshot",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10165-y",16,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10166-x",4,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10166-x",6,"2","Bubble",NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,0
"EMSE",2022,"10.1007/s10664-022-10166-x",13,"3","Area",NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10166-x",19,"4","Bar Stacked",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10166-x",20,"5","Bar","Divergent",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10166-x",20,"6","Line","rotated Y labels",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10166-x",24,"7","Bar Stacked",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,1
"EMSE",2022,"10.1007/s10664-022-10166-x",25,"8","Bar","Divergent, rotated Y labels",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10166-x",26,"9","Line","rotated Y labels, legenda mancante",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10166-x",31,"10","Boxplot","rotated Y labels",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10166-x",21,"11","Boxplot","rotated Y labels",0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10167-w",6,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10167-w",26,"2","Violin",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10167-w",28,"3","Line",NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10167-w",29,"4","Line",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10167-w",31,"5","Violin",NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10167-w",32,"6","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10167-w",33,"7","Boxplot",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10167-w",35,"8","Line",NA,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10167-w",36,"9","Line",NA,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10167-w",36,"10","Line",NA,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10167-w",37,"11","Line",NA,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10167-w",37,"12","Line",NA,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10167-w",38,"13","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10168-9",4,"1","Boxplot",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10168-9",5,"2","Boxplot",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10168-9",5,"3","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10168-9",6,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10168-9",7,"5","Bar",NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10168-9",13,"6","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10168-9",14,"7","Venn",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10168-9",16,"8","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10168-9",18,"9","Line",NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10168-9",25,"10","Bar Stacked",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",24,"1","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",25,"2","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",26,"3","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",27,"4","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",27,"5","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",27,"6","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",27,"7","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",28,"8","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",29,"9","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",29,"10","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",29,"11","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",30,"12","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",42,"13","Boxplot",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",43,"14","Boxplot",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10169-8",46,"15","Boxplot",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"EMSE",2022,"10.1007/s10664-022-10169-8",47,"16","Boxplot",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1
"EMSE",2022,"10.1007/s10664-022-10170-1",5,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10170-1",8,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"EMSE",2022,"10.1007/s10664-022-10170-1",13,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
